MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Spend,Total_Purchases
0.395267212740881,-0.4596198035993688,0.17310910263973872,2.2525635081228677,0.5308234184716706,-0.03618746135561906,0.49232642371263385,1.3136094518046448
0.34776147720393663,1.2509659872087977,1.6350452231324584,0.8193874174599763,3.654937479227486,1.1183689751413748,1.3107567286614956,0.8974139009494797
-0.8636347789881441,-0.635709517359033,-0.6110202710790835,-0.6321627256473111,-0.65585556584643,-0.7096787159788654,-0.9171002069193818,-1.0448320030412914
-0.8755112128723802,-0.6608651907532708,-0.71291278856797,-0.6321627256473111,-0.6316376273909586,-0.7866491450786651,-0.9685633701108924,-1.3222957036114016
-0.6617354029561306,-0.3841527834166556,-0.5179879725022741,-0.6321627256473111,-0.6074196889354871,-0.09391528318046875,-0.696306635807417,-0.6286364521861262
-0.8933258636987342,-0.635709517359033,-0.6951923507438159,-0.6321627256473111,-0.6074196889354871,-0.613465679604116,-0.95362245176497,-1.0448320030412914
-0.5370328471716517,3.4646652459017186,0.4389156700020514,3.4836250218974025,0.07068258781771318,2.503836698937768,0.6284547908643715,0.3424864998092594
-0.8933258636987342,-0.2080630696569914,-0.6774719129196617,-0.41167409631455854,-0.12306091982605835,0.11775339684398012,-0.8025531662673099,-0.7673683024711813
-0.8636347789881441,-0.5099311503878443,-0.6730418034636232,-0.6321627256473111,-0.5347658735690728,-0.5942230723291662,-0.9137800028425102,-1.1835638533263464
-0.7597159825010783,-0.535086823782082,-0.5268481914143512,-0.577040568314123,-0.41367618129171563,-0.7096787159788654,-0.7992329621904382,-0.7673683024711813
1.5502504079828403,0.5969184789586164,0.6648512522600171,0.23141773923930298,0.2644260954614847,-0.11315789045541866,1.184588973740373,0.8974139009494797
-0.17480161370245112,-0.18290739626275365,-0.18572976329938332,-0.007444942537845598,0.9667463106701566,-0.5749804650542162,-0.16341388146951713,0.4812183500943144
1.0276873170764524,0.2698947248335257,2.7159919304058633,-0.19118546698180602,3.3885401562173003,-0.22861353410511803,1.8054671361153716,2.146000553514975
-0.8666038874592031,-0.5099311503878443,-0.6508912561834305,-0.1360633096486179,-0.6316376273909586,-0.7866491450786651,-0.8855582681891011,-1.0448320030412914
0.6120121311281895,2.3578156165552584,1.697066755516998,2.1790672983452835,0.3128619723724276,3.793091386359411,1.679299381194249,1.0361457512345347
0.07163438939544767,-0.4344641302051311,-0.19015987275542187,-0.4667962536477467,-0.07462504291511547,1.253067226066024,0.0009362203356295763,0.4812183500943144
2.0193695464101657,0.6220741523528541,1.1743138397044497,2.620044557010788,2.250297048810143,2.811718415336966,2.2437340742624294,1.8685368529448652
-0.02634619014950004,0.21958337804505024,1.395819312506377,1.535975462791422,2.250297048810143,-0.07467267590551886,0.8094059130538764,1.0361457512345347
-0.8636347789881441,-0.6608651907532708,-0.7040525696558929,-0.6505367780917071,-0.6316376273909586,-0.7481639305287653,-0.9569426558418416,-1.0448320030412914
-0.8695729959302622,-0.5853981705705575,-0.6420310372713534,-0.6505367780917071,-0.6074196889354871,-0.7289213232538154,-0.9287209211884326,-1.0448320030412914
0.42495829745147123,-0.6608651907532708,-0.6154503805351221,-0.6872848829804992,-0.65585556584643,-0.01694485408066916,-0.14515275904672306,0.4812183500943144
1.2117720422821119,-0.00681768250308944,1.6439054420445354,0.5805247356828278,-0.34102236592530133,0.695031615092477,1.3821411163142363,1.0361457512345347
0.4398038398067663,-0.2080630696569914,-0.28762228078826985,-0.3933000438701625,-0.2199326736479441,-0.7289213232538154,0.010896832566244527,0.7586820506644246
0.6506105412519568,-0.48477547699360657,-0.14585877819503643,-0.007444942537845598,-0.31680442746982984,2.407623662563018,0.462444587020789,1.0361457512345347
0.7189000360863144,-0.6608651907532708,-0.5268481914143512,-0.6872848829804992,-0.5105479351136014,-0.7289213232538154,0.0009362203356295763,0.7586820506644246
0.27947198236957915,0.34536174501623895,0.8863567250619443,1.49922735790263,2.298732925721086,-0.2670987486550178,0.7811841784004675,0.3424864998092594
-0.8992640806408523,-0.5853981705705575,-0.71291278856797,-0.6321627256473111,-0.5105479351136014,-0.5557378577792663,-0.9486421456496625,-1.1835638533263464
-0.8725421044013212,-0.6608651907532708,-0.7350633358481627,-0.6872848829804992,-0.65585556584643,-0.8443769669035148,-0.9868244925336864,-1.3222957036114016
1.1405134389766953,-0.30868576323394237,0.6294103766117087,3.0058996583431052,-0.07462504291511547,-0.11315789045541866,1.109884382010761,2.5621961043701407
-0.16886339676033307,0.5717628055643786,-0.03510604179407283,-0.5586665158697269,1.3300153875022283,1.253067226066024,0.07896101614211337,0.6199502003793695
1.639323662114611,0.8233195395067561,1.4179698597865698,0.3784101587944713,0.04646464936224173,0.5603333641678278,1.5879937690802786,-0.07370905104590586
0.5704446125333632,0.24473905143928798,1.298356904473529,2.7854110290103526,0.7972207414818565,-0.613465679604116,1.0750222392036086,0.7586820506644246
-0.8280054773354358,-0.5853981705705575,-0.548998738694544,-0.3749259914257665,-0.5589838120245443,-0.5172526432293665,-0.8241344927669756,-0.9061001527562363
-0.13620320357868382,2.030791862430168,0.549668406403015,0.8561355223487684,0.24020815700601325,0.8104872587421764,0.42758244421363667,1.8685368529448652
0.7753130970364357,-0.5099311503878443,-0.45153633066169596,-0.6872848829804992,-0.5105479351136014,-0.4787674286794667,0.09224183244959996,0.8974139009494797
-0.8606656705170851,-0.40930845681089334,-0.6819020223757002,-0.6137886732029151,-0.2925864890143584,-0.6711935014289657,-0.8971789824581519,-0.7673683024711813
-0.8962949721697933,-0.635709517359033,-0.71291278856797,-0.6505367780917071,-0.6316376273909586,-0.8251343596285649,-0.9835042884568148,-1.3222957036114016
1.238494018521643,2.1314145560071185,3.358357801531452,1.094998204125917,-0.2199326736479441,-0.4980100359544166,2.1325072376872294,0.7586820506644246
2.161886753020999,1.9804805156416923,2.7115618209498247,1.8299603019017587,1.8870279719780714,0.13699600411893,2.6620797879482576,1.3136094518046448
-0.8992640806408523,-0.6608651907532708,-0.7173428980240086,-0.6872848829804992,-0.5832017504800157,-0.6711935014289657,-0.9752037782646357,-1.3222957036114016
0.810942398689144,-0.6608651907532708,-0.4559664401177345,-0.6872848829804992,-0.65585556584643,0.13699600411893,0.14370499564111056,0.8974139009494797
-0.7122102469641339,-0.5602424971763198,-0.43824600229358035,-0.5586665158697269,-0.5347658735690728,-0.5172526432293665,-0.7311687786145694,-0.6286364521861262
-0.8903567552276752,-0.635709517359033,-0.7173428980240086,-0.6505367780917071,-0.65585556584643,-0.7674065378037151,-0.9785239823415074,-1.3222957036114016
-0.8280054773354358,-0.535086823782082,-0.655321365639469,-0.5586665158697269,-0.65585556584643,-0.40179699957966714,-0.8739375539200503,-0.9061001527562363
-0.5696930403533009,-0.23321874305122914,-0.5445686292385054,-0.06256709987103373,-0.12306091982605835,0.8682150805670261,-0.4771731667338881,-0.351172751616016
-0.41826850832929086,-0.08228470268580267,1.1388729640561415,-0.19118546698180602,0.9183104337592136,0.6180611859926775,0.28647377094659154,1.8685368529448652
-0.851758345103908,-0.4596198035993688,-0.6774719129196617,-0.5035443585365388,-0.5589838120245443,-0.7866491450786651,-0.9121199008040743,-1.0448320030412914
-0.5162490878742386,-0.6608651907532708,-0.6686116940075846,-0.6872848829804992,-0.65585556584643,-0.7481639305287653,-0.7544102071526709,-0.6286364521861262
-0.035253515562677105,-0.5099311503878443,-0.5755793954307752,-0.6872848829804992,-0.5832017504800157,-0.19012831955521825,-0.38752765665835354,0.0650227992391492
0.13695477575874612,0.8484752129009938,1.7768087257256917,1.3338608859030656,2.5651302487312715,1.9458010879642205,1.262613769546857,0.7586820506644246
-0.5014035455189435,-0.4344641302051311,-0.5667191765186981,-0.6137886732029151,-0.65585556584643,-0.7096787159788654,-0.6830258194999305,-0.4899046019010711
-0.21933824076833644,0.39567309180471444,0.11108757025519912,0.21304368679490693,0.24020815700601325,0.17548121866882982,-0.0040440857796779,0.6199502003793695
-0.8814494298144981,-0.6608651907532708,-0.7040525696558929,-0.6505367780917071,-0.65585556584643,-0.8251343596285649,-0.9752037782646357,-1.3222957036114016
0.4190200805093532,0.2698947248335257,0.850915849413636,1.113372256570313,0.022246710906770294,-0.4980100359544166,0.6301148929028073,0.20375464952420427
-0.8576965620460261,-0.6105538439647953,-0.6951923507438159,-0.6872848829804992,-0.6316376273909586,-0.7674065378037151,-0.9519623497265342,-1.1835638533263464
-0.8220672603933178,-0.6105538439647953,-0.6774719129196617,-0.6872848829804992,-0.65585556584643,-0.8443769669035148,-0.9337012273037401,-0.7673683024711813
-0.8873876467566162,-0.5853981705705575,-0.6907622412877773,-0.4667962536477467,-0.5347658735690728,-0.6711935014289657,-0.9303810232268684,-1.0448320030412914
0.5971665887728944,-0.6608651907532708,-0.6243105994471991,-0.6872848829804992,-0.65585556584643,0.5988185787177276,0.0009362203356295763,0.6199502003793695
-0.7508086570879012,-0.6105538439647953,-0.7084826791119315,-0.6872848829804992,-0.6316376273909586,-0.805891752353615,-0.9004991865350236,-1.0448320030412914
-0.28762773560269395,-0.00681768250308944,1.240765481545028,0.6907690503492041,-0.65585556584643,3.4467244554103127,0.6184941786337566,1.591073152374755
-0.5014035455189435,0.4962957853816654,-0.3319233753486553,0.5070285259052436,0.8214386799373279,-0.6327082868790659,-0.32444377919779216,0.20375464952420427
-0.7448704401457832,-0.635709517359033,-0.7173428980240086,-0.6505367780917071,-0.6316376273909586,-0.6519508941540157,-0.8855582681891011,-1.0448320030412914
-0.7804997417984915,-0.635709517359033,-0.71291278856797,-0.6505367780917071,-0.65585556584643,-0.7481639305287653,-0.9137800028425102,-1.0448320030412914
0.2438426807168709,3.6659106330556206,0.07121658515085222,2.7119148192327684,2.5409123102758002,1.291552440615924,0.9355736679749992,1.7298050026598102
0.7664057716232586,1.3767443541799864,0.4832167645624368,0.7826393125711842,0.3128619723724276,0.714274222367427,0.8542286680916438,0.3424864998092594
-0.2579366508921037,1.2509659872087977,2.317282079362394,0.23141773923930298,-0.026189166004172586,-0.11315789045541866,0.8160463212076198,0.8974139009494797
-0.8992640806408523,-0.5853981705705575,-0.71291278856797,-0.5035443585365388,-0.65585556584643,-0.6711935014289657,-0.9569426558418416,-1.1835638533263464
-0.47468156927941224,-0.635709517359033,-0.5977299427109679,-0.6505367780917071,-0.6316376273909586,-0.7096787159788654,-0.6946465337689812,-0.4899046019010711
-0.02634619014950004,2.00563618903593,0.46106621728224406,0.6907690503492041,1.7175024027897712,0.40639250596822857,0.5056072400201205,1.3136094518046448
-0.6765809453114258,-0.5853981705705575,-0.6021600521670064,-0.6137886732029151,-0.5589838120245443,-0.3248265704798675,-0.7643708193832859,-0.7673683024711813
0.44574205674888434,4.219335447728851,-0.2699018429641157,-0.11768925720422185,-0.12306091982605835,-0.01694485408066916,0.40600111771397096,0.0650227992391492
0.3596379110881727,2.2320372495840695,0.5540985158590536,-0.2646816767593902,0.19177228009507039,0.6757890078175272,0.6035532602878342,1.4523413020897
3.052619294338705,-0.23321874305122914,0.6382705955237858,-0.2646816767593902,0.5792592953826134,0.8104872587421764,2.0163000949967214,0.4812183500943144
0.6624869751361929,-0.6608651907532708,-0.6464611467273919,-0.6872848829804992,-0.65585556584643,0.3101794695934791,0.004256424412501227,0.6199502003793695
0.5526299617070092,0.4459844385931899,-0.18572976329938332,-0.15443736209301395,-0.17149679673700122,-0.421039606854617,0.2067888731016719,1.591073152374755
0.22008981294839874,-0.6608651907532708,-0.2920523902443084,-0.6872848829804992,-0.65585556584643,0.5410907568928779,-0.09036939177834082,0.4812183500943144
-0.7122102469641339,-0.635709517359033,-0.6464611467273919,-0.6872848829804992,-0.6316376273909586,-0.3248265704798675,-0.8158339825747964,-0.9061001527562363
0.7218691445573734,1.8295464752762658,2.8577554329990966,2.087197036123303,1.3300153875022283,-0.20937092683016814,1.8569302993068821,0.3424864998092594
-0.7626850909721373,1.603145414728126,-0.3230631564365782,1.572723567680214,1.8385920950671284,1.464735906090473,-0.047206738779009355,0.3424864998092594
-0.8666038874592031,-0.535086823782082,-0.6287407089032377,-0.6872848829804992,-0.43789411974718706,-0.2670987486550178,-0.8706173498431787,-1.0448320030412914
-0.8992640806408523,-0.5099311503878443,-0.7084826791119315,-0.48517030609214273,-0.5347658735690728,-0.7866491450786651,-0.9503022476880983,-1.0448320030412914
0.047881521626975496,0.5466071321701409,-0.15028888765107498,0.029303162350946488,1.0878360029475138,0.07926818229408032,0.09058173041116414,0.7586820506644246
-0.8012835010959046,-0.5853981705705575,-0.6110202710790835,-0.6872848829804992,-0.5589838120245443,-0.6519508941540157,-0.8722774518816145,-0.9061001527562363
-0.8755112128723802,-0.6608651907532708,-0.7084826791119315,-0.6321627256473111,-0.5589838120245443,-0.7096787159788654,-0.9552825538034058,-1.1835638533263464
-0.851758345103908,-0.6608651907532708,-0.6774719129196617,-0.5586665158697269,-0.5832017504800157,-0.805891752353615,-0.9337012273037401,-1.1835638533263464
1.2414631269927021,0.018337990891148303,-0.28762228078826985,0.12117342457292671,1.0878360029475138,2.388381055288068,0.8791301986681812,2.0072687032299203
-0.4212376168003499,0.16927203125657475,-0.19015987275542187,0.04767721479534253,0.022246710906770294,2.465351484387868,-0.07708857547085421,0.20375464952420427
0.43386562286464825,2.684839370680349,3.4735406473884542,2.491426189900016,-0.65585556584643,3.3120262044856634,2.1872906049556113,0.3424864998092594
-0.6943955961377799,-0.6608651907532708,-0.6686116940075846,-0.6872848829804992,-0.65585556584643,-0.7674065378037151,-0.8556764314972563,-0.9061001527562363
0.14289299270086417,-0.6608651907532708,-0.6198804899911606,-0.5035443585365388,-0.65585556584643,-0.5557378577792663,-0.3344043914284071,0.20375464952420427
0.5585681786491272,-0.18290739626275365,-0.25218140513996146,-0.3933000438701625,-0.36524030438077276,-0.613465679604116,0.09224183244959996,0.8974139009494797
-0.5459401725848287,0.7981638661125183,-0.4160954550133876,0.5070285259052436,1.4995409566905282,0.2716942550435793,-0.23645837116069343,0.20375464952420427
0.6832707344336061,-0.535086823782082,-0.5312783008703897,-0.6872848829804992,-0.5347658735690728,-0.05543006863056896,0.044098873334961035,0.7586820506644246
-0.2015235899419823,2.00563618903593,0.09779724188708348,-0.2646816767593902,0.337079910827899,1.657161978839972,0.1984883629094928,0.7586820506644246
-0.21636913229727742,0.9742535798721825,0.1288080080793533,0.010929109906550445,1.0636180644920423,1.5417063351902727,0.1984883629094928,0.7586820506644246
-0.24902932547892664,-0.6608651907532708,-0.5932998332549294,-0.6321627256473111,-0.65585556584643,-0.40179699957966714,-0.5419171462328853,-0.21244090133096094
1.4611771538510696,-0.30868576323394237,1.8742711337585398,0.010929109906550445,0.40973372619431336,-0.8443769669035148,1.4551856060054125,1.3136094518046448
-0.9022331891119113,-0.635709517359033,-0.7262031169360856,-0.5035443585365388,-0.5105479351136014,-0.6711935014289657,-0.9569426558418416,-1.1835638533263464
-0.7448704401457832,-0.635709517359033,-0.5888697237988908,-0.6505367780917071,-0.65585556584643,-0.5364952505043165,-0.829114798882283,-0.9061001527562363
-0.8576965620460261,-0.6608651907532708,-0.7040525696558929,-0.6137886732029151,-0.6074196889354871,-0.45952482140451684,-0.9237406150731251,-1.1835638533263464
-0.851758345103908,-0.635709517359033,-0.6863321318317388,-0.6321627256473111,-0.6316376273909586,-0.7674065378037151,-0.9420017374959192,-1.0448320030412914
1.9540491600468672,0.8736308862952316,3.3406373637072977,0.2681658441280951,0.8214386799373279,-0.45952482140451684,2.4429463188747285,1.1748776015195899
1.2889688625296465,-0.6608651907532708,0.2882919484967409,-0.44842220120335063,-0.17149679673700122,0.11775339684398012,0.7430018315164435,0.3424864998092594
0.2824410908406382,0.04349366428538604,2.609669303460938,-0.02581899498224164,0.3128619723724276,1.5801915497401724,1.2941557082771376,1.3136094518046448
0.9207994121183278,-0.2583744164454669,-0.1547189971071135,0.10279937212853066,0.1433364031841275,-0.20937092683016814,0.4408632605211233,1.3136094518046448
-0.8072217180380227,0.1944277046508125,-0.557858957606621,0.654020945460412,-0.268368550558887,1.3877654769906733,-0.48713377896450305,-0.4899046019010711
0.8732936765813835,-0.2583744164454669,-0.11484801200276662,-0.09931520475982582,0.337079910827899,0.09851078956903023,0.45082387275173824,-0.07370905104590586
-0.8962949721697933,-0.635709517359033,-0.6597514750955076,-0.31980383409257834,-0.3894582428362442,-0.5364952505043165,-0.8921986763428444,-1.0448320030412914
-0.8844185382855572,-0.635709517359033,-0.6951923507438159,-0.6872848829804992,-0.6316376273909586,-0.7674065378037151,-0.9685633701108924,-1.3222957036114016
-0.6854882707246028,-0.5853981705705575,-0.34078359426073235,-0.4667962536477467,-0.6316376273909586,-0.22861353410511803,-0.6548040848465214,-0.4899046019010711
-0.7775306333274324,-0.2583744164454669,-0.6110202710790835,-0.4667962536477467,-0.17149679673700122,-0.6904361087039156,-0.7942526560751307,-0.7673683024711813
-0.02634619014950004,-0.13259604947427817,-0.3939449077331949,0.029303162350946488,-0.34102236592530133,-0.5942230723291662,-0.24309877931443674,0.3424864998092594
0.12507834187451006,-0.23321874305122914,-0.5268481914143512,-0.2646816767593902,-0.34102236592530133,-0.5942230723291662,-0.2414386772760009,0.3424864998092594
-0.21043091535515937,-0.1577517228685159,-0.4869772063100043,-0.5402924634253309,-0.17149679673700122,0.906700295116926,-0.2929018404675115,0.0650227992391492
-0.8873876467566162,-0.48477547699360657,-0.6331708183592762,-0.3381778865369744,-0.31680442746982984,-0.45952482140451684,-0.8573365335356921,-0.7673683024711813
1.7343351331884997,-0.6608651907532708,-0.4869772063100043,-0.6872848829804992,-0.65585556584643,0.6180611859926775,0.689878566286497,1.591073152374755
2.057967956533933,-0.00681768250308944,0.452205998370167,-0.06256709987103373,-0.34102236592530133,-0.03618746135561906,1.287515300123394,1.0361457512345347
-0.27278219324739883,-0.5099311503878443,-0.4338158928375418,-0.6137886732029151,-0.36524030438077276,-0.7866491450786651,-0.497094391195118,-0.07370905104590586
-0.8784803213434391,-0.635709517359033,-0.7084826791119315,-0.6505367780917071,-0.65585556584643,-0.8443769669035148,-0.9752037782646357,-1.3222957036114016
-0.7775306333274324,-0.3841527834166556,-0.4869772063100043,-0.5035443585365388,0.022246710906770294,-0.5749804650542162,-0.7361490847298768,-0.6286364521861262
0.6892089513757241,-0.3841527834166556,0.9749589141827152,2.050448931234511,1.5479768336014712,0.2524516477686294,1.0384999943580204,0.6199502003793695
-0.8873876467566162,-0.6608651907532708,-0.7262031169360856,-0.6872848829804992,-0.65585556584643,-0.7481639305287653,-0.9835042884568148,-1.3222957036114016
3.1030941383467083,-0.2583744164454669,0.3636038092493961,0.10279937212853066,-0.268368550558887,-0.20937092683016814,1.8270484626150374,1.7298050026598102
-0.7448704401457832,-0.5853981705705575,-0.5224180819583126,-0.5586665158697269,-0.5589838120245443,-0.7481639305287653,-0.8042132683057457,-0.7673683024711813
2.069844390418169,-0.35899711002241785,0.3237328241450492,-0.3933000438701625,-0.36524030438077276,-0.613465679604116,1.1414263207410416,0.8974139009494797
-0.842851019690731,-0.6105538439647953,6.268939714148774,-0.6689108305361031,-0.6074196889354871,-0.8251343596285649,1.6643584628483266,1.3136094518046448
-0.848789236632849,-0.635709517359033,-0.5977299427109679,-0.577040568314123,-0.5832017504800157,-0.30558396320491765,-0.858996635574128,-0.9061001527562363
-0.5310946302295336,-0.2583744164454669,-0.305342718612424,1.7748381445685706,-0.14727885828152978,-0.3248265704798675,-0.3061826567749981,0.6199502003793695
-0.27278219324739883,-0.535086823782082,-0.5932998332549294,-0.5586665158697269,-0.65585556584643,-0.805891752353615,-0.5751191870016018,-0.21244090133096094
-0.07979014262856242,3.414353899113243,0.6116899387875546,2.491426189900016,1.1847077567693995,1.5417063351902727,0.8492483619763362,0.20375464952420427
-0.8576965620460261,-0.40930845681089334,-0.655321365639469,-0.5402924634253309,-0.24415061210341554,-0.45952482140451684,-0.8573365335356921,-0.9061001527562363
-0.8814494298144981,-0.5853981705705575,-0.6951923507438159,-0.5402924634253309,-0.6316376273909586,-0.7096787159788654,-0.9453219415727908,-1.1835638533263464
-0.8666038874592031,-0.5602424971763198,-0.71291278856797,-0.48517030609214273,-0.4621120582026585,-0.5364952505043165,-0.9104597987656385,-1.0448320030412914
-0.6498589690718946,-0.48477547699360657,-0.6331708183592762,-0.6505367780917071,-0.5832017504800157,-0.3248265704798675,-0.7593905132679784,-0.7673683024711813
-0.6617354029561306,-0.6608651907532708,-0.71291278856797,-0.6872848829804992,-0.65585556584643,-0.7289213232538154,-0.8506961253819488,-0.9061001527562363
-0.727055789319429,-0.6608651907532708,-0.6863321318317388,-0.6872848829804992,-0.65585556584643,0.07926818229408032,-0.8075334723826173,-0.9061001527562363
2.509272444134904,1.125187620237609,1.249625700457105,0.5805247356828278,1.0636180644920423,-0.34406917775481743,2.041201625573259,2.0072687032299203
1.6126016858750798,0.9994092532664203,-0.2123104200356146,0.8928836272375605,1.4995409566905282,1.291552440615924,1.1829288717019373,1.591073152374755
-0.8161290434511997,-0.6608651907532708,-0.6774719129196617,-0.6872848829804992,-0.65585556584643,-0.805891752353615,-0.9303810232268684,-1.0448320030412914
-0.8962949721697933,-0.6608651907532708,-0.7173428980240086,-0.6505367780917071,-0.65585556584643,-0.8251343596285649,-0.9884845945721223,-1.3222957036114016
-0.28762773560269395,-0.00681768250308944,1.240765481545028,0.6907690503492041,-0.65585556584643,3.4467244554103127,0.6184941786337566,1.591073152374755
-0.4509287015109401,-0.5853981705705575,-0.6420310372713534,-0.6505367780917071,-0.5347658735690728,-0.7096787159788654,-0.6880061256152379,-0.4899046019010711
-0.8666038874592031,-0.3841527834166556,-0.6951923507438159,-0.6321627256473111,-0.36524030438077276,-0.6711935014289657,-0.9104597987656385,-0.9061001527562363
