Income,Age_Category_encoded,Marital_Status_encoded,Education_encoded,Days_with_Company,Kidhome,Teenhome,Recency,Complain
-1.1384804292784052,3,1,0,-0.264014129464578,1.0307895625868762,-0.9297848691239485,0.9276111423049546,-0.09736946462358474
-0.3914225811716387,3,4,2,-1.0659189428892444,-0.826458996594635,0.9067866568134623,1.722128168876898,-0.09736946462358474
-0.13114412936211428,5,0,4,0.7903421992974835,-0.826458996594635,-0.9297848691239485,0.13309411573301116,-0.09736946462358474
1.109081296095664,3,1,2,0.3596896143101626,-0.826458996594635,0.9067866568134623,-1.5941168115973006,-0.09736946462358474
-1.2646070789587684,2,1,3,0.5972910405100638,1.0307895625868762,-0.9297848691239485,1.3421417648642293,-0.09736946462358474
-1.2073130801327725,4,3,2,0.9833933580849031,-0.826458996594635,0.9067866568134623,-1.5595725930506943,-0.09736946462358474
0.0005822143248159333,4,2,4,-0.5808160310644462,-0.826458996594635,-0.9297848691239485,1.0657880164913793,-0.09736946462358474
-1.7860024313411245,3,1,3,-0.41251502083951624,1.0307895625868762,-0.9297848691239485,-1.0414093148516008,-0.09736946462358474
1.1062864668846397,3,2,2,-1.7440730135014624,-0.826458996594635,-0.9297848691239485,0.7894342681185296,-0.09736946462358474
-1.7860024313411245,1,1,0,1.2061446951473105,-0.826458996594635,-0.9297848691239485,-0.8686882221185696,-0.09736946462358474
-0.4194107994134667,3,3,2,0.23593887149771406,1.0307895625868762,-0.9297848691239485,1.4803186390506542,-0.09736946462358474
0.0005822143248159333,4,2,2,-0.8629677246768288,2.8880381217683873,0.9067866568134623,1.618495513237079,-0.09736946462358474
0.8111924283320712,4,1,4,1.2110947248598085,1.0307895625868762,0.9067866568134623,-0.3505249439194761,-0.09736946462358474
0.5291542348081442,4,4,2,-1.511421617014059,-0.826458996594635,0.9067866568134623,-0.6959671293855384,-0.09736946462358474
1.074425413878964,4,1,3,1.6516473692721252,-0.826458996594635,-0.9297848691239485,-1.6286610301439066,-0.09736946462358474
-0.6564921687714903,3,2,2,0.9388430906724217,1.0307895625868762,-0.9297848691239485,0.16763833427961738,-0.09736946462358474
1.211731380403424,3,0,2,-1.6401223895390056,-0.826458996594635,-0.9297848691239485,0.16763833427961738,-0.09736946462358474
0.5645687135249793,3,1,2,0.14188830696025317,1.0307895625868762,0.9067866568134623,0.2712709899194361,-0.09736946462358474
1.2038260063493842,4,3,3,1.156644398022331,-0.826458996594635,-0.9297848691239485,0.20218255282622363,-0.09736946462358474
0.7208395925528177,3,0,2,0.493340416547607,-0.826458996594635,-0.9297848691239485,-0.6614229108389322,-0.09736946462358474
-0.9699921539852325,2,2,2,-1.442121201039088,1.0307895625868762,-0.9297848691239485,-0.626878692292326,-0.09736946462358474
0.0005822143248159333,2,2,2,0.11713815839776347,1.0307895625868762,-0.9297848691239485,0.2712709899194361,-0.09736946462358474
0.1485783485298213,3,1,4,-1.1649195371392032,-0.826458996594635,0.9067866568134623,0.4785363011990735,-0.09736946462358474
0.9400340549602865,2,2,3,0.03298765328529848,-0.826458996594635,-0.9297848691239485,-1.2832188446778443,-0.09736946462358474
0.5757480303690761,3,3,2,1.5179965670346809,1.0307895625868762,0.9067866568134623,-1.0759535333982069,-0.09736946462358474
0.38290481480840677,4,2,2,0.7061916941850185,-0.826458996594635,0.9067866568134623,-0.7995997850253571,-0.09736946462358474
0.6167521675079596,4,4,4,0.14683833667275112,-0.826458996594635,0.9067866568134623,-1.4213957188642694,-0.09736946462358474
0.7359715964239344,5,3,2,-0.7342669521518824,-0.826458996594635,-0.9297848691239485,-0.6959671293855384,-0.09736946462358474
-1.0585083877115273,3,1,2,0.2507889606352079,1.0307895625868762,-0.9297848691239485,0.8930669237583483,-0.09736946462358474
-0.7888872211108648,3,3,2,-1.5064715873015613,1.0307895625868762,0.9067866568134623,-1.6977494672371192,-0.09736946462358474
1.435796830864392,3,2,0,-1.2441200125391703,-0.826458996594635,0.9067866568134623,-1.0414093148516008,-0.09736946462358474
0.6732875698338203,4,3,2,-0.3877648722770265,-0.826458996594635,0.9067866568134623,-1.5595725930506943,-0.09736946462358474
0.9031822355063531,3,3,2,0.46364023827261935,1.0307895625868762,2.7433581827508733,1.4112302019574419,-0.09736946462358474
0.5892430628451643,4,1,3,1.498196448184689,-0.826458996594635,-0.9297848691239485,-1.663205248690513,-0.09736946462358474
0.0005822143248159333,3,1,0,1.4833463590471951,1.0307895625868762,-0.9297848691239485,-0.8341440035719634,-0.09736946462358474
0.5109878449364869,4,1,2,0.5725408919475741,-0.826458996594635,0.9067866568134623,-0.6959671293855384,-0.09736946462358474
0.3353128659578234,3,1,4,0.47849032741011316,1.0307895625868762,0.9067866568134623,1.3421417648642293,-0.09736946462358474
-0.9542612581403249,4,1,2,-1.4520212604640839,-0.826458996594635,-0.9297848691239485,0.3058152084660423,-0.09736946462358474
-0.4785813264240074,3,0,2,1.008143506647393,1.0307895625868762,-0.9297848691239485,0.6512573939321047,-0.09736946462358474
0.9190329097460189,3,1,3,1.572446893872158,-0.826458996594635,-0.9297848691239485,-0.5232460366525072,-0.09736946462358474
0.9419505092764173,3,2,2,1.3447455270972528,-0.826458996594635,-0.9297848691239485,-0.31598072537286986,-0.09736946462358474
-1.034353078101961,3,3,0,-0.27391418888957386,-0.826458996594635,-0.9297848691239485,-1.2832188446778443,10.270160197201912
0.1522515526357388,4,3,2,0.9388430906724217,-0.826458996594635,-0.9297848691239485,-1.3868515003176631,-0.09736946462358474
-0.8972467422354314,2,2,2,1.5625468344471622,1.0307895625868762,-0.9297848691239485,1.307597546317623,-0.09736946462358474
-1.0352314529968545,3,1,2,0.08743798012277583,1.0307895625868762,-0.9297848691239485,-1.525028374504088,-0.09736946462358474
-1.1448286842005888,3,1,0,0.037937682997796415,1.0307895625868762,-0.9297848691239485,1.307597546317623,-0.09736946462358474
-0.5435012163829408,4,3,3,0.3002892577601873,-0.826458996594635,-0.9297848691239485,0.23672677137282985,-0.09736946462358474
1.162981573736845,2,0,2,-1.1352193588642157,-0.826458996594635,-0.9297848691239485,-1.0759535333982069,-0.09736946462358474
-0.9100231043429706,4,1,2,-0.15511347578962328,1.0307895625868762,0.9067866568134623,1.583951294690473,-0.09736946462358474
-0.6425978749795415,3,1,3,-0.026412703264676818,1.0307895625868762,0.9067866568134623,-0.03962697700002,-0.09736946462358474
-0.07365049987818804,4,2,2,-1.5906220924140262,-0.826458996594635,0.9067866568134623,-1.5941168115973006,-0.09736946462358474
1.092392173092691,3,1,2,-1.511421617014059,-0.826458996594635,-0.9297848691239485,0.7203458310253171,-0.09736946462358474
0.07766953883297893,3,3,2,-0.9619683189267877,-0.826458996594635,0.9067866568134623,1.0312437979447733,-0.09736946462358474
0.0005822143248159333,4,1,4,1.156644398022331,2.8880381217683873,0.9067866568134623,-1.5595725930506943,-0.09736946462358474
0.0005822143248159333,4,2,2,-1.5856720627015282,1.0307895625868762,0.9067866568134623,-0.1432596326398387,-0.09736946462358474
0.0005822143248159333,3,3,3,-0.6699165658894092,-0.826458996594635,-0.9297848691239485,1.307597546317623,-0.09736946462358474
-0.3928199957771508,3,2,3,-1.2639201313891621,1.0307895625868762,-0.9297848691239485,0.6858016124787109,-0.09736946462358474
-1.1421536333843227,3,1,4,-1.5708219735640345,1.0307895625868762,-0.9297848691239485,1.2039648906778044,-0.09736946462358474
-0.8838315620225153,2,1,2,-1.5609219141390385,1.0307895625868762,-0.9297848691239485,-0.6614229108389322,-0.09736946462358474
-0.1723478971589281,4,4,2,1.1417943088848372,-0.826458996594635,0.9067866568134623,0.7894342681185296,-0.09736946462358474
-0.016755762368052707,3,0,2,0.44879014913512555,1.0307895625868762,0.9067866568134623,-0.4196133810126886,-0.09736946462358474
1.0486331328743694,4,1,0,-0.7095168035893927,-0.826458996594635,-0.9297848691239485,-0.17780385118644493,-0.09736946462358474
-0.0831529191956703,2,1,4,0.10228806926026965,-0.826458996594635,-0.9297848691239485,-0.5923344737457197,-0.09736946462358474
-0.17606102739643167,4,2,0,-0.061062911252162407,-0.826458996594635,0.9067866568134623,-1.6977494672371192,-0.09736946462358474
-0.7058408674118604,4,2,4,-1.2985703393766477,-0.826458996594635,0.9067866568134623,-0.21234806973305118,-0.09736946462358474
1.3359415757676563,3,3,2,0.4042398817226441,-0.826458996594635,0.9067866568134623,0.34035942701264854,-0.09736946462358474
0.5435276421791257,5,1,4,0.27058907948519967,-0.826458996594635,-0.9297848691239485,0.6512573939321047,-0.09736946462358474
1.3959106254099183,4,1,2,-1.4916214981640674,-0.826458996594635,-0.9297848691239485,-0.488701818105901,-0.09736946462358474
-1.1035051380090168,3,3,1,-0.7540670710018742,1.0307895625868762,-0.9297848691239485,1.5494070761438667,-0.09736946462358474
-0.12523506188737743,4,1,2,-0.3729147831395327,1.0307895625868762,0.9067866568134623,-1.1795861890380257,-0.09736946462358474
0.007199916583583226,3,1,2,0.7853921695849855,-0.826458996594635,2.7433581827508733,0.23672677137282985,-0.09736946462358474
-0.5460165626728626,3,2,2,1.008143506647393,1.0307895625868762,-0.9297848691239485,-1.1104977519448131,-0.09736946462358474
1.4702930085547479,4,1,3,1.0675438631973682,-0.826458996594635,-0.9297848691239485,-1.0759535333982069,-0.09736946462358474
1.0007617011026835,3,3,2,-0.5659659419269524,-0.826458996594635,0.9067866568134623,-0.10871541409323246,-0.09736946462358474
0.6345592221953422,2,2,4,1.2011946654348125,-0.826458996594635,-0.9297848691239485,-0.31598072537286986,-0.09736946462358474
0.20183980806562518,4,3,3,-1.7292229243639685,-0.826458996594635,0.9067866568134623,-0.7650555664787508,-0.09736946462358474
1.349676165033261,2,2,2,0.9388430906724217,-0.826458996594635,-0.9297848691239485,1.583951294690473,-0.09736946462358474
-0.32973670787117615,3,1,4,1.0427937146348785,1.0307895625868762,-0.9297848691239485,-1.0414093148516008,-0.09736946462358474
-0.05779982563852227,4,2,2,-0.3036143671645615,1.0307895625868762,0.9067866568134623,-0.7650555664787508,-0.09736946462358474
1.538446915172152,3,1,2,-0.9768184080642816,-0.826458996594635,-0.9297848691239485,-0.8341440035719634,-0.09736946462358474
-0.6261483087660847,3,1,0,0.7012416644725206,1.0307895625868762,-0.9297848691239485,0.858522705211742,-0.09736946462358474
-0.857600093570474,3,3,0,-0.0016625547021871126,1.0307895625868762,0.9067866568134623,1.2385091092244105,-0.09736946462358474
-1.2103474661333131,3,3,2,-0.6253662984769277,1.0307895625868762,-0.9297848691239485,-0.4196133810126886,-0.09736946462358474
0.15556542155738176,4,3,3,0.10228806926026965,-0.826458996594635,0.9067866568134623,0.547624738292286,-0.09736946462358474
-0.7855733521892219,3,2,3,-1.1302693291517176,1.0307895625868762,-0.9297848691239485,-1.248674626131238,-0.09736946462358474
-1.3064895909925454,2,1,3,-0.27391418888957386,2.8880381217683873,-0.9297848691239485,0.4785363011990735,-0.09736946462358474
-0.8480577481214057,3,0,2,0.3943398222976482,1.0307895625868762,-0.9297848691239485,1.1694206721311982,-0.09736946462358474
1.985819219593953,2,2,2,0.5972910405100638,-0.826458996594635,-0.9297848691239485,0.6858016124787109,-0.09736946462358474
0.7687908765876756,4,3,0,0.7061916941850185,-0.826458996594635,-0.9297848691239485,1.307597546317623,-0.09736946462358474
1.0929511389348958,2,2,2,0.3992898520101461,-0.826458996594635,-0.9297848691239485,-0.4196133810126886,-0.09736946462358474
0.08445698120260911,4,1,3,-1.6450724192515036,1.0307895625868762,0.9067866568134623,0.0640056786397987,-0.09736946462358474
0.0005822143248159333,4,1,4,-0.0016625547021871126,-0.826458996594635,0.9067866568134623,-0.9032324406651758,-0.09736946462358474
1.0038759393663963,4,3,4,-1.5015215575890632,1.0307895625868762,0.9067866568134623,0.7894342681185296,-0.09736946462358474
0.42981801942202713,4,1,2,-0.40261496141452036,-0.826458996594635,0.9067866568134623,-1.3523072817710569,-0.09736946462358474
0.3632611580680653,4,2,3,0.6071910999350596,1.0307895625868762,0.9067866568134623,-0.2468922882796574,-0.09736946462358474
0.8470460944963529,3,1,2,-1.0609689131767466,-0.826458996594635,-0.9297848691239485,-1.3523072817710569,-0.09736946462358474
0.0005822143248159333,4,1,2,-0.15511347578962328,-0.826458996594635,0.9067866568134623,1.618495513237079,-0.09736946462358474
-0.42647772470419926,4,1,4,-0.16996356492711712,1.0307895625868762,0.9067866568134623,0.0640056786397987,-0.09736946462358474
0.4291392751850641,3,3,4,0.5725408919475741,-0.826458996594635,-0.9297848691239485,-0.9723208777583883,-0.09736946462358474
-1.7042337138528738,3,0,1,1.666497458409619,1.0307895625868762,-0.9297848691239485,-0.626878692292326,-0.09736946462358474
-0.7374623636280198,4,1,4,0.018137564147804652,2.8880381217683873,0.9067866568134623,0.40944786410586104,-0.09736946462358474
-0.653697339560466,3,2,4,-1.5460718250015448,1.0307895625868762,0.9067866568134623,-0.4196133810126886,-0.09736946462358474
-0.6113357139476565,4,0,4,-0.0858130598146521,1.0307895625868762,0.9067866568134623,0.858522705211742,-0.09736946462358474
1.6220522347133615,2,2,3,1.3100953191097673,-0.826458996594635,-0.9297848691239485,-0.10871541409323246,-0.09736946462358474
0.5139024525422693,3,3,3,-0.6253662984769277,-0.826458996594635,0.9067866568134623,-1.5595725930506943,-0.09736946462358474
1.3526306987706294,4,1,2,0.409189911435142,-0.826458996594635,-0.9297848691239485,0.8239784866651358,-0.09736946462358474
0.6435825279337918,3,2,4,-0.23926398090208828,-0.826458996594635,0.9067866568134623,-0.07417119554662624,-0.09736946462358474
-0.4132222490176274,2,3,2,0.5626408325225781,1.0307895625868762,-0.9297848691239485,-1.248674626131238,-0.09736946462358474
0.30249358579408214,3,1,2,1.3150453488222653,-0.826458996594635,2.7433581827508733,-0.4541575995592948,-0.09736946462358474
-1.128938083829337,3,1,2,1.2655450516972857,1.0307895625868762,-0.9297848691239485,-0.07417119554662624,-0.09736946462358474
-0.5464158239887232,2,3,2,-0.23926398090208828,1.0307895625868762,-0.9297848691239485,-0.00508275845341377,10.270160197201912
-0.6605646341932684,3,1,0,1.5971970424346478,2.8880381217683873,0.9067866568134623,1.5494070761438667,-0.09736946462358474
-0.10491266091007294,3,1,3,-1.7094228055139769,-0.826458996594635,-0.9297848691239485,0.547624738292286,-0.09736946462358474
0.2843271959224249,4,1,3,-1.4223210821890961,-0.826458996594635,2.7433581827508733,0.34035942701264854,-0.09736946462358474
0.5395749551521057,3,1,2,-1.184719655989195,-0.826458996594635,0.9067866568134623,1.618495513237079,-0.09736946462358474
-0.23511177601221422,3,3,0,1.0328936552098826,-0.826458996594635,0.9067866568134623,-0.7305113479321447,-0.09736946462358474
-0.720932945151391,2,2,2,-1.511421617014059,1.0307895625868762,-0.9297848691239485,-1.2832188446778443,-0.09736946462358474
0.3504448698289401,4,3,4,1.3595956162347467,-0.826458996594635,0.9067866568134623,0.2712709899194361,-0.09736946462358474
0.6843071821515728,5,3,2,0.7012416644725206,-0.826458996594635,-0.9297848691239485,-1.3523072817710569,-0.09736946462358474
-0.09045940127591925,4,2,2,0.01318753443530671,-0.826458996594635,0.9067866568134623,-1.5595725930506943,-0.09736946462358474
0.3180647771126455,3,2,2,-0.3135144265895574,1.0307895625868762,2.7433581827508733,-0.00508275845341377,-0.09736946462358474
0.12546111834149262,3,3,2,-0.4867654665269853,-0.826458996594635,0.9067866568134623,-1.5941168115973006,-0.09736946462358474
1.1212986923609984,4,2,2,-0.19966374320210475,-0.826458996594635,-0.9297848691239485,0.5130805197456797,-0.09736946462358474
-0.8667831038352677,4,2,3,0.0478377424227923,2.8880381217683873,0.9067866568134623,-1.6977494672371192,-0.09736946462358474
0.7235944956322558,5,1,4,1.2259448139973024,-0.826458996594635,-0.9297848691239485,-1.0068650963049945,-0.09736946462358474
-1.1580442337555745,2,1,2,-0.8827678435268206,1.0307895625868762,-0.9297848691239485,1.445774420504048,-0.09736946462358474
0.8756731308435579,3,0,4,0.3497895548851667,-0.826458996594635,-0.9297848691239485,-1.3868515003176631,-0.09736946462358474
4.192656290750241,3,1,4,-1.1550194777142073,-0.826458996594635,0.9067866568134623,1.6875839503302916,-0.09736946462358474
-0.3493803646115176,3,3,2,-0.6204162687644298,2.8880381217683873,0.9067866568134623,1.1694206721311982,-0.09736946462358474
0.4119710386030584,4,0,2,-0.6451664173269195,-0.826458996594635,-0.9297848691239485,-0.7650555664787508,-0.09736946462358474
0.003965899925112375,4,0,2,-0.23926398090208828,-0.826458996594635,-0.9297848691239485,0.4785363011990735,-0.09736946462358474
0.5876460175817219,2,2,2,-0.5659659419269524,-0.826458996594635,-0.9297848691239485,-0.10871541409323246,-0.09736946462358474
-1.0437357190246852,4,3,2,-1.1352193588642157,1.0307895625868762,0.9067866568134623,1.2039648906778044,-0.09736946462358474
-0.7496797598933541,4,3,2,-1.4074709930516023,1.0307895625868762,0.9067866568134623,0.3058152084660423,-0.09736946462358474
-0.9388497713481059,2,1,2,-0.011562614127182994,1.0307895625868762,-0.9297848691239485,0.996699579398167,-0.09736946462358474
-0.07129485811461052,3,1,2,-1.4074709930516023,2.8880381217683873,-0.9297848691239485,-1.5595725930506943,-0.09736946462358474
0.05207688848631454,4,3,4,-1.0065185863392692,1.0307895625868762,0.9067866568134623,-1.1104977519448131,-0.09736946462358474
-0.006335042024091076,3,2,2,-1.3233204879391374,-0.826458996594635,0.9067866568134623,0.9621553608515607,-0.09736946462358474
1.1256905668354649,3,1,4,1.4932464184721912,-0.826458996594635,0.9067866568134623,0.23672677137282985,-0.09736946462358474
1.2618386755439293,5,1,4,1.0229935957848866,-0.826458996594635,-0.9297848691239485,1.0312437979447733,-0.09736946462358474
-0.5341984277233889,3,1,4,-1.5658719438515365,1.0307895625868762,0.9067866568134623,1.4112302019574419,-0.09736946462358474
-0.5568764704642709,4,3,2,-1.7242728946514707,2.8880381217683873,0.9067866568134623,1.618495513237079,-0.09736946462358474
1.0486331328743694,4,1,0,-0.7095168035893927,-0.826458996594635,-0.9297848691239485,-0.17780385118644493,-0.09736946462358474
-0.023263721816580468,3,1,4,-1.5064715873015613,-0.826458996594635,0.9067866568134623,1.1003322350379856,-0.09736946462358474
-1.4367286322262727,2,1,0,-1.5015215575890632,1.0307895625868762,-0.9297848691239485,0.9621553608515607,-0.09736946462358474
0.583014586317739,5,1,3,-0.39271490198952447,-0.826458996594635,-0.9297848691239485,-0.9723208777583883,-0.09736946462358474
-0.8686197058882265,2,1,3,-0.9669183486392856,1.0307895625868762,-0.9297848691239485,-1.1450419704914194,-0.09736946462358474
-0.9575751270619679,4,1,1,-1.6797226272389891,-0.826458996594635,-0.9297848691239485,1.0657880164913793,-0.09736946462358474
-1.0764751469252543,2,1,2,1.077443922622364,1.0307895625868762,-0.9297848691239485,-0.1432596326398387,-0.09736946462358474
-0.7957145896120811,3,2,4,-1.189669685701693,-0.826458996594635,0.9067866568134623,0.4785363011990735,-0.09736946462358474
0.36146448214669263,3,1,2,-0.11056320837714181,-0.826458996594635,0.9067866568134623,-0.5232460366525072,-0.09736946462358474
0.8718002960797101,3,1,2,0.5626408325225781,-0.826458996594635,-0.9297848691239485,-1.214130407584632,-0.09736946462358474
-0.25846856299005927,4,1,4,0.6814415456225288,1.0307895625868762,0.9067866568134623,-1.248674626131238,-0.09736946462358474
-1.0920064121122315,3,3,1,1.5080965076096848,1.0307895625868762,-0.9297848691239485,0.09854989718640493,-0.09736946462358474
0.5885243924766151,2,3,4,0.27058907948519967,-0.826458996594635,-0.9297848691239485,1.6875839503302916,-0.09736946462358474
-0.6225549569233394,5,0,0,-0.3828148425645286,1.0307895625868762,-0.9297848691239485,1.722128168876898,10.270160197201912
-0.5334398312232537,2,1,2,0.20623869322272642,1.0307895625868762,-0.9297848691239485,1.5148628575972605,-0.09736946462358474
-0.043306639872782535,3,1,2,0.7061916941850185,1.0307895625868762,0.9067866568134623,-0.3850691624660823,-0.09736946462358474
-0.833644414618838,3,1,2,-0.8481176355393351,1.0307895625868762,0.9067866568134623,-0.8686882221185696,-0.09736946462358474
0.6958458341799442,3,1,3,-1.516371646726557,-0.826458996594635,-0.9297848691239485,1.0657880164913793,-0.09736946462358474
1.1113171594644833,4,1,2,-0.348164634577043,-0.826458996594635,-0.9297848691239485,1.1348764535845919,-0.09736946462358474
1.3768658606433677,4,1,2,0.8645926449849526,-0.826458996594635,-0.9297848691239485,-1.0068650963049945,-0.09736946462358474
-0.2147494489033237,3,2,4,-1.3035203690891457,1.0307895625868762,0.9067866568134623,1.1003322350379856,-0.09736946462358474
0.6751241718867791,4,0,2,-1.7490230432139604,-0.826458996594635,0.9067866568134623,0.029461460093192463,-0.09736946462358474
0.9458233440402651,3,2,2,-0.7491170412893762,-0.826458996594635,-0.9297848691239485,0.37490364555925476,-0.09736946462358474
0.45756668087433877,3,0,2,-0.4719153773894915,-0.826458996594635,0.9067866568134623,0.4785363011990735,-0.09736946462358474
1.9934051845953045,3,3,4,1.240794903134796,-0.826458996594635,-0.9297848691239485,0.16763833427961738,-0.09736946462358474
-0.46297020897385804,4,2,4,-0.03136273297717476,1.0307895625868762,0.9067866568134623,0.7894342681185296,-0.09736946462358474
-1.3312437925759024,2,2,3,1.2011946654348125,-0.826458996594635,-0.9297848691239485,-1.525028374504088,-0.09736946462358474
-0.9034752187628567,2,3,2,-0.7441670115768783,1.0307895625868762,-0.9297848691239485,1.3421417648642293,-0.09736946462358474
-0.14020736123214989,4,0,3,0.2903891983351914,1.0307895625868762,0.9067866568134623,0.029461460093192463,-0.09736946462358474
-0.29699727997060704,3,1,2,-1.6450724192515036,-0.826458996594635,0.9067866568134623,1.722128168876898,-0.09736946462358474
0.4896672906695309,4,0,2,1.503146477897187,-0.826458996594635,0.9067866568134623,-1.1104977519448131,-0.09736946462358474
-0.24497353051397103,4,3,2,0.5032404759726029,-0.826458996594635,0.9067866568134623,-1.3177630632244506,-0.09736946462358474
1.0276719137916879,4,3,2,-1.2391699828266725,-0.826458996594635,-0.9297848691239485,-1.0759535333982069,-0.09736946462358474
-0.31364647684199404,3,1,4,1.3793957350847383,1.0307895625868762,0.9067866568134623,0.7203458310253171,-0.09736946462358474
-0.248287399435614,3,3,3,0.8447925261349608,1.0307895625868762,0.9067866568134623,-0.9723208777583883,-0.09736946462358474
0.7473505439259615,2,1,2,0.33493946574767286,-0.826458996594635,-0.9297848691239485,0.5821689568388921,-0.09736946462358474
-0.43078974691549377,3,1,2,-1.3084703988016435,1.0307895625868762,-0.9297848691239485,1.0312437979447733,-0.09736946462358474
-0.0015039801021778298,3,2,0,-1.511421617014059,2.8880381217683873,0.9067866568134623,-1.6286610301439066,-0.09736946462358474
1.2599621473593843,5,1,3,-0.6303163281894256,-0.826458996594635,-0.9297848691239485,1.1003322350379856,-0.09736946462358474
-0.3066993299460196,4,4,3,-0.2541140700395821,-0.826458996594635,0.9067866568134623,-0.8686882221185696,-0.09736946462358474
0.689737136047277,3,3,2,1.1813945465848208,1.0307895625868762,-0.9297848691239485,-0.03962697700002,-0.09736946462358474
-0.2806275660203225,2,3,0,-1.357970695926623,1.0307895625868762,-0.9297848691239485,1.5148628575972605,-0.09736946462358474
